id,score
18344,0.48
18345,0.75
18346,0.91
18347,0.48
18348,0.75
18349,0.48
18350,0.56
18351,0.47
18352,0.44
18353,0.48
18354,0.38
18355,0.48
18356,0.38
18357,0.11
18358,0.48
18359,0.51
18360,0.92
18361,0.48
18362,0.49
18363,0.48
18364,0.29
18365,0.91
18366,0.44
18367,0.75
18368,0.75
18369,0.40
18370,0.75
18371,0.48
18372,0.11
18373,0.31
18374,0.91
18375,0.15
18376,0.75
18377,0.48
18378,0.48
18379,0.38
18380,0.49
18381,0.44
18382,0.59
18383,0.91
18384,0.91
18385,0.48
18386,0.42
18387,0.38
18388,0.48
18389,0.48
18390,0.31
18391,0.91
18392,0.48
18393,0.47
18394,0.77
18395,0.91
18396,0.91
18397,0.75
18398,0.48
18399,0.91
18400,0.75
18401,0.91
18402,0.91
18403,0.15
18404,0.79
18405,0.81
18406,0.87
18407,0.00
18408,0.90
18409,0.89
18410,0.85
18411,0.65
18412,0.74
18413,0.68
18414,0.72
18415,0.83
18416,0.78
18417,0.87
18418,0.80
18419,0.15
18420,0.91
18421,0.24
18422,0.79
18423,0.82
18424,0.79
18425,0.80
18426,0.17
18427,0.83
18428,0.31
18429,0.77
18430,0.57
18431,0.69
18432,0.15
18433,0.85
18434,0.71
18435,0.69
18436,0.42
18437,0.28
18438,0.46
18439,0.82
18440,0.65
18441,0.58
18442,0.21
18443,0.83
18444,0.80
18445,0.91
18446,0.82
18447,0.88
18448,0.84
18449,0.88
18450,0.84
18451,0.91
18452,0.91
18453,0.78
18454,0.85
18455,0.76
18456,0.38
18457,0.91
18458,0.48
18459,0.31
18460,0.91
18461,0.91
18462,0.91
18463,0.75
18464,0.91
18465,0.48
18466,0.91
18467,0.47
18468,0.75
18469,0.48
18470,0.48
18471,0.49
18472,0.31
18473,0.41
18474,0.48
18475,0.47
18476,0.48
18477,0.42
18478,0.44
18479,0.42
18480,0.42
18481,0.48
18482,0.48
18483,0.38
18484,0.48
18485,0.31
18486,0.91
18487,0.31
18488,0.91
18489,0.48
18490,0.48
18491,0.48
18492,0.48
18493,0.08
18494,0.49
18495,0.91
18496,0.25
18497,0.81
18498,0.91
18499,0.91
18500,0.91
18501,0.75
18502,0.91
18503,0.91
18504,0.48
18505,0.91
18506,0.38
18507,0.48
18508,0.48
18509,0.38
18510,0.48
18511,0.43
18512,0.91
18513,0.48
18514,0.29
18515,0.75
18516,0.47
18517,0.48
18518,0.82
18519,0.82
18520,0.75
18521,0.38
18522,0.38
18523,0.91
18524,0.91
18525,0.31
18526,0.75
18527,0.48
18528,0.48
18529,0.44
18530,0.31
18531,0.75
18532,0.31
18533,0.91
18534,0.48
18535,0.38
18536,0.47
18537,0.46
18538,0.91
18539,0.91
18540,0.75
18541,0.91
18542,0.11
18543,0.75
18544,0.75
18545,0.48
18546,0.44
18547,0.44
18548,0.49
18549,0.11
18550,0.91
18551,0.91
18552,0.29
18553,0.75
18554,0.48
18555,0.48
18556,0.38
18557,0.29
18558,0.29
18559,0.91
18560,0.48
18561,0.48
18562,0.91
18563,0.48
18564,0.84
18565,0.87
18566,0.48
18567,0.38
18568,0.84
18569,0.15
18570,0.15
18571,0.84
18572,0.50
18573,0.91
18574,0.76
18575,0.85
18576,0.48
18577,0.85
18578,0.79
18579,0.36
18580,0.16
18581,0.94
18582,0.91
18583,0.26
18584,0.78
18585,0.55
18586,0.18
18587,0.90
18588,0.08
18589,0.56
18590,0.78
18591,0.81
18592,0.72
18593,0.35
18594,0.42
18595,0.55
18596,0.53
18597,0.80
18598,0.80
18599,0.40
18600,0.80
18601,0.37
18602,0.07
18603,0.53
18604,0.70
18605,0.22
18606,0.56
18607,0.11
18608,0.30
18609,0.92
18610,0.46
18611,0.49
18612,0.66
18613,0.01
18614,0.71
18615,0.40
18616,0.87
18617,0.82
18618,0.04
18619,0.83
18620,0.84
18621,0.87
18622,0.99
18623,0.78
18624,0.91
18625,0.91
18626,0.84
18627,0.74
18628,0.73
18629,0.91
18630,0.83
18631,0.77
18632,0.85
18633,0.84
18634,0.17
18635,0.91
18636,0.75
18637,0.49
18638,0.48
18639,0.48
18640,0.48
18641,0.48
18642,0.31
18643,0.31
18644,0.91
18645,0.48
18646,0.91
18647,0.48
18648,0.91
18649,0.31
18650,0.42
18651,0.31
18652,0.48
18653,0.49
18654,0.31
18655,0.44
18656,0.44
18657,0.75
18658,0.38
18659,0.44
18660,0.46
18661,0.48
18662,0.48
18663,0.38
18664,0.48
18665,0.48
18666,0.48
18667,0.29
18668,0.31
18669,0.53
18670,0.48
18671,0.59
18672,0.29
18673,0.91
18674,0.48
18675,0.89
18676,0.48
18677,0.91
18678,0.91
18679,0.91
18680,0.63
18681,0.91
18682,0.50
18683,0.91
18684,0.48
18685,0.91
18686,0.31
18687,0.44
18688,0.32
18689,0.91
18690,0.44
18691,0.75
18692,0.47
18693,0.75
18694,0.75
18695,0.58
18696,0.80
18697,0.75
18698,0.44
18699,0.31
18700,0.48
18701,0.44
18702,0.47
18703,0.47
18704,0.31
18705,0.48
18706,0.48
18707,0.48
18708,0.48
18709,0.40
18710,0.38
18711,0.48
18712,0.48
18713,0.75
18714,0.48
18715,0.47
18716,0.75
18717,0.64
18718,0.48
18719,0.75
18720,0.92
18721,0.48
18722,0.75
18723,0.48
18724,0.42
18725,0.48
18726,0.15
18727,0.44
18728,0.38
18729,0.31
18730,0.38
18731,0.48
18732,0.48
18733,0.31
18734,0.48
18735,0.48
18736,0.49
18737,0.48
18738,0.29
18739,0.31
18740,0.31
18741,0.29
18742,0.82
18743,0.31
18744,0.64
18745,0.47
18746,0.91
18747,0.58
18748,0.87
18749,0.91
18750,0.29
18751,0.48
18752,0.72
18753,0.78
18754,0.91
18755,0.31
18756,0.91
18757,0.81
18758,0.81
18759,0.65
18760,0.75
18761,0.91
18762,0.48
18763,0.38
18764,0.77
18765,0.78
18766,0.91
18767,0.79
18768,0.90
18769,0.75
18770,0.78
18771,0.79
18772,0.76
18773,0.71
18774,0.90
18775,0.52
18776,0.53
18777,0.68
18778,0.11
18779,0.19
18780,0.69
18781,0.63
18782,0.56
18783,0.80
18784,0.87
18785,0.00
18786,0.54
18787,0.40
18788,0.91
18789,0.57
18790,0.23
18791,0.66
18792,0.46
18793,0.42
18794,0.70
18795,0.92
18796,0.91
18797,0.43
18798,0.79
18799,0.74
18800,0.38
18801,0.59
18802,0.55
18803,0.38
18804,0.78
18805,0.50
18806,0.24
18807,0.38
18808,0.38
18809,0.91
18810,0.83
18811,0.91
18812,0.84
18813,0.77
18814,0.91
18815,0.50
18816,0.86
18817,0.31
18818,0.90
18819,0.81
18820,0.48
18821,0.48
18822,0.76
18823,0.91
18824,0.78
18825,0.69
18826,0.48
18827,0.44
18828,0.75
18829,0.49
18830,0.91
18831,0.91
18832,0.91
18833,0.91
18834,0.63
18835,0.29
18836,0.91
18837,0.59
18838,0.29
18839,0.75
18840,0.91
18841,0.75
18842,0.91
18843,0.48
18844,0.29
18845,0.08
18846,0.76
18847,0.49
18848,0.48
18849,0.48
18850,0.79
18851,0.49
18852,0.08
18853,0.48
18854,0.48
18855,0.48
18856,0.11
18857,0.62
18858,0.48
18859,0.92
18860,0.48
18861,0.87
18862,0.53
18863,0.81
18864,0.29
18865,0.75
18866,0.91
18867,0.48
18868,0.31
18869,0.75
18870,0.75
18871,0.64
18872,0.48
18873,0.48
18874,0.46
18875,0.86
18876,0.42
18877,0.56
18878,0.48
18879,0.48
18880,0.17
18881,0.52
18882,0.91
18883,0.91
18884,0.91
18885,0.44
18886,0.91
18887,0.91
18888,0.48
18889,0.75
18890,0.48
18891,0.48
18892,0.91
18893,0.48
18894,0.91
18895,0.48
18896,0.91
18897,0.38
18898,0.44
18899,0.87
18900,0.75
18901,0.80
18902,0.87
18903,0.11
18904,0.48
18905,0.31
18906,0.08
18907,0.38
18908,0.48
18909,0.48
18910,0.91
18911,0.56
18912,0.78
18913,0.48
18914,0.29
18915,0.48
18916,0.75
18917,0.91
18918,0.48
18919,0.31
18920,0.75
18921,0.91
18922,0.91
18923,0.75
18924,0.48
18925,0.48
18926,0.65
18927,0.87
18928,0.92
18929,0.74
18930,0.47
18931,0.81
18932,0.81
18933,0.74
18934,0.86
18935,0.29
18936,0.49
18937,0.91
18938,0.86
18939,0.93
18940,0.31
18941,0.85
18942,0.38
18943,0.07
18944,0.59
18945,0.49
18946,0.48
18947,0.82
18948,0.91
18949,0.31
18950,0.43
18951,0.48
18952,0.46
18953,0.56
18954,0.16
18955,0.86
18956,0.86
18957,0.02
18958,0.87
18959,0.87
18960,0.72
18961,0.69
18962,0.81
18963,0.60
18964,0.67
18965,0.81
18966,0.76
18967,0.17
18968,0.01
18969,0.41
18970,0.92
18971,1.00
18972,0.62
18973,0.48
18974,0.81
18975,0.59
18976,0.79
18977,0.92
18978,0.11
18979,0.17
18980,0.48
18981,0.45
18982,0.48
18983,0.48
18984,0.71
18985,0.18
18986,0.50
18987,0.48
18988,0.47
18989,0.26
18990,0.34
18991,0.78
18992,0.42
18993,0.91
18994,0.48
18995,0.29
18996,0.78
18997,0.97
18998,0.50
18999,0.75
19000,0.53
19001,0.11
19002,0.48
19003,0.91
19004,0.91
19005,0.31
19006,0.81
19007,0.85
19008,0.75
19009,0.47
19010,0.48
19011,0.48
19012,0.75
19013,0.91
19014,0.49
19015,0.44
19016,0.48
19017,0.11
19018,0.38
19019,0.44
19020,0.48
19021,0.48
19022,0.47
19023,0.40
19024,0.48
19025,0.48
19026,0.48
19027,0.48
19028,0.38
19029,0.49
19030,0.31
19031,0.29
19032,0.57
19033,0.75
19034,0.38
19035,0.91
19036,0.91
19037,0.31
19038,0.91
19039,0.75
19040,0.48
19041,0.47
19042,0.48
19043,0.48
19044,0.91
19045,0.91
19046,0.44
19047,0.58
19048,0.48
19049,0.48
19050,0.91
19051,0.91
19052,0.31
19053,0.11
19054,0.48
19055,0.48
19056,0.48
19057,0.31
19058,0.48
19059,0.91
19060,0.83
19061,0.75
19062,0.90
19063,0.63
19064,0.64
19065,0.34
19066,0.61
19067,0.58
19068,0.29
19069,0.91
19070,0.49
19071,0.91
19072,0.75
19073,0.75
19074,0.75
19075,0.67
19076,0.48
19077,0.48
19078,0.86
19079,0.75
19080,0.38
19081,0.48
19082,0.68
19083,0.59
19084,0.48
19085,0.49
19086,0.48
19087,0.29
19088,0.81
19089,0.48
19090,0.78
19091,0.66
19092,0.48
19093,0.48
19094,0.63
19095,0.48
19096,0.31
19097,0.69
19098,0.64
19099,0.48
19100,0.91
19101,0.52
19102,0.74
19103,0.32
19104,0.46
19105,0.59
19106,0.75
19107,0.75
19108,0.67
19109,0.75
19110,0.74
19111,0.38
19112,0.72
19113,0.44
19114,0.81
19115,0.69
19116,0.91
19117,0.80
19118,0.85
19119,0.48
19120,0.48
19121,0.15
19122,0.91
19123,0.54
19124,0.92
19125,0.92
19126,0.92
19127,0.91
19128,0.90
19129,0.48
19130,0.91
19131,0.75
19132,0.81
19133,0.91
19134,0.48
19135,0.11
19136,0.91
19137,0.92
19138,0.48
19139,0.91
19140,0.48
19141,0.64
19142,0.35
19143,0.44
19144,0.81
19145,0.56
19146,0.42
19147,0.91
19148,0.91
19149,0.91
19150,0.44
19151,0.58
19152,0.48
19153,0.11
19154,0.69
19155,0.62
19156,0.48
19157,0.81
19158,0.48
19159,0.67
19160,0.91
19161,0.48
19162,0.61
19163,0.48
19164,0.48
19165,0.34
19166,0.29
19167,0.91
19168,0.31
19169,0.76
19170,0.81
19171,0.91
19172,0.91
19173,0.75
19174,0.81
19175,0.91
19176,0.92
19177,0.86
19178,0.91
19179,0.29
19180,0.91
19181,0.08
19182,0.78
19183,0.91
19184,0.28
19185,0.91
19186,0.48
19187,0.48
19188,0.75
19189,0.87
19190,0.91
19191,0.48
19192,0.48
19193,0.44
19194,0.75
19195,0.48
19196,0.48
19197,0.48
19198,0.48
19199,0.75
19200,0.48
19201,0.47
19202,0.75
19203,0.48
19204,0.48
19205,0.44
19206,0.31
19207,0.38
19208,0.91
19209,0.75
19210,0.48
19211,0.48
19212,0.38
19213,0.92
19214,0.50
19215,0.47
19216,0.48
19217,0.48
19218,0.75
19219,0.44
19220,0.38
19221,0.38
19222,0.38
19223,0.11
19224,0.42
19225,0.91
19226,0.91
19227,0.58
19228,0.77
19229,0.48
19230,0.91
19231,0.29
19232,0.50
19233,0.38
19234,0.31
19235,0.31
19236,0.91
19237,0.91
19238,0.57
19239,0.91
19240,0.82
19241,0.88
19242,0.85
19243,0.91
19244,0.91
19245,0.49
19246,0.48
19247,0.48
19248,0.75
19249,0.75
19250,0.48
19251,0.91
19252,0.74
19253,0.91
19254,0.91
19255,0.80
19256,0.79
19257,0.85
19258,0.48
19259,0.49
19260,0.56
19261,0.82
19262,0.08
19263,0.48
19264,0.19
19265,0.49
19266,0.51
19267,0.48
19268,0.91
19269,0.91
19270,0.50
19271,0.44
19272,0.75
19273,0.71
19274,0.77
19275,0.75
19276,0.71
19277,0.07
19278,0.54
19279,0.51
19280,0.17
19281,0.38
19282,0.42
19283,0.71
19284,0.48
19285,0.44
19286,0.08
19287,0.38
19288,0.48
19289,0.88
19290,0.78
19291,0.69
19292,0.74
19293,0.77
19294,0.93
19295,0.81
19296,0.48
19297,0.91
19298,0.80
19299,0.81
19300,0.48
19301,0.31
19302,0.29
19303,0.55
19304,0.89
19305,0.78
19306,0.38
19307,0.75
19308,0.91
19309,0.48
19310,0.78
19311,0.48
19312,0.50
19313,0.42
19314,0.39
19315,0.79
19316,0.29
19317,0.88
19318,0.77
19319,0.83
19320,0.44
19321,0.75
19322,0.08
19323,0.79
19324,0.38
19325,0.49
19326,0.57
19327,0.85
19328,0.18
19329,0.15
19330,0.31
19331,0.49
19332,0.66
19333,0.75
19334,0.78
19335,0.63
19336,0.48
19337,0.46
19338,0.48
19339,0.49
19340,0.45
19341,0.21
19342,0.48
19343,0.29
19344,0.89
19345,0.91
19346,0.94
19347,0.11
19348,0.78
19349,0.95
19350,0.91
19351,0.87
19352,0.77
19353,0.90
19354,0.91
19355,0.91
19356,0.29
19357,0.38
19358,0.29
19359,0.38
19360,0.38
19361,0.38
19362,0.29
19363,0.42
19364,0.58
19365,0.91
19366,0.83
19367,0.31
19368,0.48
19369,0.93
19370,0.48
19371,0.29
19372,0.38
19373,0.75
19374,0.57
19375,0.75
19376,0.75
19377,0.44
19378,0.44
19379,0.48
19380,0.38
19381,0.38
19382,0.11
19383,0.38
19384,0.91
19385,0.49
19386,0.75
19387,0.48
19388,0.49
19389,0.75
19390,0.48
19391,0.29
19392,0.97
19393,0.48
19394,0.31
19395,0.47
19396,0.87
19397,0.93
19398,0.90
19399,0.91
19400,0.44
19401,0.63
19402,0.91
19403,0.48
19404,0.75
19405,0.91
19406,0.75
19407,0.75
19408,0.48
19409,0.75
19410,0.15
19411,0.38
19412,0.15
19413,0.11
19414,0.81
19415,0.44
19416,0.79
19417,0.91
19418,0.15
19419,0.48
19420,0.55
19421,0.48
19422,0.91
19423,0.88
19424,0.91
19425,0.58
19426,0.29
19427,0.44
19428,0.11
19429,0.38
19430,0.44
19431,0.91
19432,0.48
19433,0.60
19434,0.48
19435,0.75
19436,0.75
19437,0.91
19438,0.48
19439,0.42
19440,0.91
19441,0.31
19442,0.42
19443,0.74
19444,0.85
19445,0.75
19446,0.48
19447,0.46
19448,0.83
19449,0.75
19450,0.91
19451,0.91
19452,0.81
19453,0.58
19454,0.42
19455,0.38
19456,0.13
19457,0.44
19458,0.75
19459,0.48
19460,0.84
19461,0.67
19462,0.86
19463,0.31
19464,0.92
19465,0.61
19466,0.30
19467,0.08
19468,0.41
19469,0.80
19470,0.91
19471,0.51
19472,0.51
19473,0.91
19474,0.75
19475,0.69
19476,0.91
19477,0.60
19478,0.81
19479,0.83
19480,0.88
19481,0.59
19482,0.22
19483,0.52
19484,0.81
19485,0.59
19486,0.37
19487,0.02
19488,0.83
19489,0.66
19490,0.90
19491,0.48
19492,0.80
19493,0.61
19494,0.45
19495,0.44
19496,0.91
19497,0.47
19498,0.77
19499,0.83
19500,0.93
19501,0.60
19502,0.34
19503,0.91
19504,0.76
19505,0.47
19506,0.87
19507,0.81
19508,0.46
19509,0.48
19510,0.78
19511,0.82
19512,0.44
19513,0.48
19514,0.48
19515,0.51
19516,0.48
19517,0.48
19518,0.31
19519,0.74
19520,0.90
19521,0.89
19522,0.44
19523,0.38
19524,0.91
19525,0.83
19526,0.48
19527,0.85
19528,0.81
19529,0.31
19530,0.85
19531,0.48
19532,0.31
19533,0.31
19534,0.67
19535,0.65
19536,0.78
19537,0.29
19538,0.83
19539,0.48
19540,0.75
19541,0.91
19542,0.91
19543,0.31
19544,0.48
19545,0.91
19546,0.47
19547,0.48
19548,0.48
19549,0.42
19550,0.38
19551,0.48
19552,0.48
19553,0.48
19554,0.15
19555,0.42
19556,0.48
19557,0.48
19558,0.91
19559,0.48
19560,0.31
19561,0.44
19562,0.48
19563,0.46
19564,0.81
19565,0.75
19566,0.31
19567,0.48
19568,0.84
19569,0.75
19570,0.91
19571,0.75
19572,0.81
19573,0.48
19574,0.31
19575,0.31
19576,0.11
19577,0.75
19578,0.48
19579,0.11
19580,0.48
19581,0.48
19582,0.60
19583,0.91
19584,0.48
19585,0.48
19586,0.48
19587,0.75
19588,0.49
19589,0.48
19590,0.31
19591,0.48
19592,0.48
19593,0.31
19594,0.44
19595,0.31
19596,0.91
19597,0.75
19598,0.48
19599,0.91
19600,0.54
19601,0.91
19602,0.91
19603,0.79
19604,0.48
19605,0.38
19606,0.91
19607,0.64
19608,0.47
19609,0.75
19610,0.91
19611,0.75
19612,0.48
19613,0.29
19614,0.75
19615,0.15
19616,0.48
19617,0.75
19618,0.61
19619,0.91
19620,0.48
19621,0.91
19622,0.48
19623,0.58
19624,0.91
19625,0.98
19626,0.48
19627,0.76
19628,0.75
19629,0.75
19630,0.43
19631,0.44
19632,0.59
19633,0.75
19634,0.75
19635,0.33
19636,0.48
19637,0.22
19638,0.56
19639,0.38
19640,0.49
19641,0.91
19642,0.48
19643,0.91
19644,0.78
19645,0.86
19646,0.47
19647,0.75
19648,0.91
19649,0.73
19650,0.91
19651,0.31
19652,0.81
19653,0.61
19654,0.60
19655,0.31
19656,0.77
19657,0.59
19658,0.71
19659,0.91
19660,0.60
19661,0.05
19662,0.91
19663,0.48
19664,0.31
19665,0.48
19666,0.10
19667,0.30
19668,0.56
19669,0.82
19670,0.86
19671,0.92
19672,0.85
19673,0.73
19674,0.85
19675,0.82
19676,0.40
19677,0.56
19678,0.44
19679,0.25
19680,0.79
19681,0.51
19682,0.74
19683,0.48
19684,0.71
19685,0.77
19686,0.80
19687,0.91
19688,0.82
19689,0.07
19690,0.48
19691,0.38
19692,0.11
19693,0.58
19694,0.91
19695,0.48
19696,0.15
19697,0.63
19698,0.48
19699,0.49
19700,0.22
19701,0.17
19702,0.80
19703,0.82
19704,0.36
19705,0.75
19706,0.44
19707,0.48
19708,0.48
19709,0.48
19710,0.92
19711,0.46
19712,0.88
19713,0.38
19714,0.76
19715,0.38
19716,0.44
19717,0.48
19718,0.48
19719,0.48
19720,0.48
19721,0.91
19722,0.48
19723,0.91
19724,0.48
19725,0.31
19726,0.91
19727,0.84
19728,0.48
19729,0.91
19730,0.38
19731,0.48
19732,0.91
19733,0.38
19734,0.38
19735,0.44
19736,0.54
19737,0.48
19738,0.31
19739,0.48
19740,0.48
19741,0.29
19742,0.29
19743,0.48
19744,0.48
19745,0.44
19746,0.29
19747,0.47
19748,0.91
19749,0.91
19750,0.47
19751,0.49
19752,0.31
19753,0.81
19754,0.86
19755,0.48
19756,0.79
19757,0.82
19758,0.91
19759,0.48
19760,0.75
19761,0.89
19762,0.62
19763,0.48
19764,0.91
19765,0.11
19766,0.44
19767,0.48
19768,0.75
19769,0.49
19770,0.48
19771,0.44
19772,0.48
19773,0.48
19774,0.75
19775,0.49
19776,0.75
19777,0.75
19778,0.75
19779,0.91
19780,0.75
19781,0.48
19782,0.47
19783,0.48
19784,0.48
19785,0.92
19786,0.49
19787,0.48
19788,0.75
19789,0.48
19790,0.48
19791,0.11
19792,0.15
19793,0.48
19794,0.75
19795,0.48
19796,0.91
19797,0.75
19798,0.91
19799,0.47
19800,0.48
19801,0.48
19802,0.75
19803,0.48
19804,0.31
19805,0.79
19806,0.48
19807,0.91
19808,0.91
19809,0.48
19810,0.92
19811,0.38
19812,0.75
19813,0.48
19814,0.78
19815,0.48
19816,0.91
19817,0.88
19818,0.31
19819,0.91
19820,0.38
19821,0.48
19822,0.93
19823,0.82
19824,0.83
19825,0.75
19826,0.79
19827,0.75
19828,0.52
19829,0.38
19830,0.48
19831,0.91
19832,0.74
19833,0.74
19834,0.82
19835,0.92
19836,0.91
19837,0.58
19838,0.78
19839,0.08
19840,0.89
19841,0.89
19842,0.70
19843,0.90
19844,0.65
19845,0.24
19846,0.57
19847,0.91
19848,0.59
19849,0.48
19850,0.53
19851,0.44
19852,0.54
19853,0.55
19854,0.44
19855,0.56
19856,0.61
19857,0.06
19858,0.69
19859,0.80
19860,0.69
19861,0.46
19862,0.80
19863,0.81
19864,0.39
19865,0.66
19866,0.19
19867,0.75
19868,0.90
19869,0.76
19870,0.90
19871,0.81
19872,0.93
19873,0.92
19874,0.82
19875,0.80
19876,0.87
19877,0.78
19878,0.88
19879,0.79
19880,0.48
19881,0.79
19882,0.52
19883,0.62
19884,0.78
19885,0.10
19886,0.81
19887,0.84
19888,0.48
19889,0.91
19890,0.11
19891,0.91
19892,0.08
19893,0.48
19894,0.48
19895,0.38
19896,0.42
19897,0.31
19898,0.55
19899,0.63
19900,0.75
19901,0.48
19902,0.48
19903,0.48
19904,0.48
19905,0.48
19906,0.29
19907,0.48
19908,0.77
19909,0.48
19910,0.75
19911,0.75
19912,0.88
19913,0.48
19914,0.48
19915,0.11
19916,0.48
19917,0.42
19918,0.38
19919,0.91
19920,0.48
19921,0.38
19922,0.49
19923,0.48
19924,0.91
19925,0.91
19926,0.31
19927,0.48
19928,0.91
19929,0.87
19930,0.74
19931,0.48
19932,0.88
19933,0.91
19934,0.29
19935,0.44
19936,0.48
19937,0.49
19938,0.29
19939,0.75
19940,0.91
19941,0.48
19942,0.44
19943,0.38
19944,0.44
19945,0.29
19946,0.50
19947,0.48
19948,0.48
19949,0.08
19950,0.75
19951,0.29
19952,0.75
19953,0.48
19954,0.48
19955,0.42
19956,0.48
19957,0.48
19958,0.75
19959,0.48
19960,0.48
19961,0.60
19962,0.87
19963,0.46
19964,0.91
19965,0.48
19966,0.57
19967,0.49
19968,0.44
19969,0.44
19970,0.93
19971,0.91
19972,0.48
19973,0.32
19974,0.91
19975,0.48
19976,0.57
19977,0.87
19978,0.75
19979,0.39
19980,0.31
19981,0.91
19982,0.48
19983,0.91
19984,0.38
19985,0.91
19986,0.29
19987,0.84
19988,0.90
19989,0.48
19990,0.29
19991,0.29
19992,0.91
19993,0.91
19994,0.75
19995,0.90
19996,0.82
19997,0.38
19998,0.91
19999,0.81
20000,0.91
20001,0.78
20002,0.74
20003,0.91
20004,0.32
20005,0.81
20006,0.48
20007,0.91
20008,0.91
20009,0.48
20010,0.47
20011,0.75
20012,0.65
20013,0.91
20014,0.18
20015,0.58
20016,0.85
20017,0.75
20018,0.80
20019,0.64
20020,0.18
20021,0.21
20022,0.98
20023,0.56
20024,0.90
20025,0.78
20026,0.77
20027,0.80
20028,0.81
20029,0.38
20030,0.46
20031,0.31
20032,0.80
20033,0.22
20034,0.45
20035,0.78
20036,0.29
20037,0.31
20038,0.66
20039,0.15
20040,0.48
20041,0.72
20042,0.73
20043,0.55
20044,0.48
20045,0.46
20046,0.44
20047,0.48
20048,0.60
20049,0.58
20050,0.53
20051,0.44
20052,0.29
20053,0.91
20054,0.31
20055,0.38
20056,0.48
20057,0.59
20058,0.48
20059,0.48
20060,0.66
20061,0.81
20062,0.72
20063,0.48
20064,0.28
20065,0.91
20066,0.86
20067,0.48
20068,0.83
20069,0.48
20070,0.91
20071,0.48
20072,0.48
20073,0.64
20074,0.91
20075,0.91
20076,0.48
20077,0.48
20078,0.88
20079,0.91
20080,0.49
20081,0.75
20082,0.48
20083,0.91
20084,0.82
20085,0.91
20086,0.65
20087,0.48
20088,0.48
20089,0.91
20090,0.48
20091,0.58
20092,0.75
20093,0.91
20094,0.48
20095,0.91
20096,0.48
20097,0.91
20098,0.48
20099,0.11
20100,0.48
20101,0.81
20102,0.91
20103,0.48
20104,0.75
20105,0.29
20106,0.87
20107,0.75
20108,0.59
20109,0.48
20110,0.11
20111,0.48
20112,0.42
20113,0.44
20114,0.42
20115,0.48
20116,0.48
20117,0.48
20118,0.91
20119,0.48
20120,0.48
20121,0.75
20122,0.75
20123,0.79
20124,0.48
20125,0.47
20126,0.08
20127,0.93
20128,0.48
20129,0.59
20130,0.58
20131,0.75
20132,0.45
20133,0.75
20134,0.48
20135,0.58
20136,0.91
20137,0.38
20138,0.48
20139,0.48
